id_feu,siniestro_fecha,provincia,id_provincia,numero,numero_ocupantes,tipo_involucrado,otro_tipo_involucrado,modelo,ano_vehiculo,uso_vehiculo,tipo_servicio_vehiculo,tipo_vehiculo_de_movilidad_personal,tipo_de_bicicleta,tipo_de_transporte_de_carga,sustancias_peligrosas,tipo_transporte_pasajeros,tipo_traccion_a_sangre
53800,2019-07-24 8:30:00,CORRIENTES,21,0,1,Camioneta/Utilitario,,HILUX 4X4 COVER DX PACK 2.5 TDI CON VENTANAS,2010,Privado,,,,,,,
53800,2019-07-24 8:30:00,CORRIENTES,21,1,1,Peatón,,,,,,,,,,,
53856,2019-07-30 9:00:00,CORRIENTES,21,0,2,Camioneta/Utilitario,,PARTNER FURGON 1.4 N,2010,Privado,,,,,,,
53856,2019-07-30 9:00:00,CORRIENTES,21,1,1,Camioneta/Utilitario,,KANGOO RL GNC PLC IZQ,2016,Privado,,,,,,,
53983,2019-08-06 11:38:00,CORRIENTES,21,0,1,Motocicleta,,SOL 70,2008,Privado,,,,,,,
53983,2019-08-06 11:38:00,CORRIENTES,21,1,1,Automóvil,,ETIOS XLS 1.5 4A/T,2014,Privado,,,,,,,
54201,2019-08-07 0:29:00,CORRIENTES,21,0,1,Automóvil,,KA 1.6 XR,2018,Privado,,,,,,,
54201,2019-08-07 0:29:00,CORRIENTES,21,1,1,Motocicleta,,STORM,2004,Privado,,,,,,,
54213,2019-08-07 10:25:00,CORRIENTES,21,0,1,Motocicleta,,CG 150 TITAN,2011,Privado,,,,,,,
54213,2019-08-07 10:25:00,CORRIENTES,21,1,1,Motocicleta,,110 CC,2019,Privado,,,,,,,
54243,2019-08-07 16:30:00,CORRIENTES,21,0,1,Automóvil,,FIESTA,2016,Privado,,,,,,,
54243,2019-08-07 16:30:00,CORRIENTES,21,1,1,Motocicleta,,CG 150 TITAN,2018,Privado,,,,,,,
54936,2019-08-14 8:20:00,CORRIENTES,21,0,1,Automóvil,,VOYAGE,2017,Privado,,,,,,,
54936,2019-08-14 8:20:00,CORRIENTES,21,1,1,Bicicleta,,PALETERO A.PA.3E.37,2019,Privado,,,,,,,
54960,2019-08-17 10:20:00,CORRIENTES,21,0,1,Automóvil,,FIESTA 1.4L AMBIENTE TDCI,1990,Privado,,,,,,,
54960,2019-08-17 10:20:00,CORRIENTES,21,1,1,Transporte de carga,,450E33TY,2012,,,,,,,,
54984,2019-08-22 7:35:00,CORRIENTES,21,0,1,Automóvil,,208 ACTIVE 1.5 N,2019,Privado,,,,,,,
54984,2019-08-22 7:35:00,CORRIENTES,21,1,1,Peatón,,,,,,,,,,,
55271,2019-08-23 10:40:00,CORRIENTES,21,0,1,Motocicleta,,ELITE,2009,Privado,,,,,,,
55455,2019-08-25 4:30:00,CORRIENTES,21,0,1,Automóvil,,GOL TREND,2016,Privado,,,,,,,
55455,2019-08-25 4:30:00,CORRIENTES,21,1,1,Motocicleta,,ZB 110 R,2018,Privado,,,,,,,
56187,2019-08-29 12:30:00,CORRIENTES,21,0,1,Automóvil,,CLIO,2011,Privado,,,,,,,
56187,2019-08-29 12:30:00,CORRIENTES,21,1,1,Motocicleta,,ROUSER 200,2019,Privado,,,,,,,
56465,2019-08-30 10:50:00,CORRIENTES,21,0,1,Motocicleta,,ZR 150,2018,Privado,,,,,,,
56465,2019-08-30 10:50:00,CORRIENTES,21,1,1,Automóvil,,ETIOS,2016,Privado,,,,,,,
56782,2019-09-06 9:30:00,CORRIENTES,21,0,1,Motocicleta,,ZB110,2012,Privado,,,,,,,
56783,2019-09-06 15:27:00,CORRIENTES,21,0,1,Automóvil,,KA 1.6 XR,2019,Privado,Pax,,,,,,
56783,2019-09-06 15:27:00,CORRIENTES,21,1,1,Motocicleta,,CG 150 TITAN,2009,Privado,,,,,,,
56908,2019-09-09 0:15:00,CORRIENTES,21,0,1,Motocicleta,,BAJAJ,2019,Privado,,,,,,,
56908,2019-09-09 0:15:00,CORRIENTES,21,1,1,Automóvil,,PICK UP,1990,Privado,,,,,,,
57240,2019-09-10 10:40:00,CORRIENTES,21,0,1,Automóvil,,SURAN,2015,Privado,,,,,,,
57240,2019-09-10 10:40:00,CORRIENTES,21,1,1,Motocicleta,,CG 150 TITAN,2008,Privado,,,,,,,
58306,2019-09-12 8:00:00,CORRIENTES,21,0,1,Motocicleta,,SL 125,2019,Privado,,,,,,,
58306,2019-09-12 8:00:00,CORRIENTES,21,1,1,Automóvil,,GOL COUNTRY GL 1.8 MI,2012,Privado,,,,,,,
58477,2019-09-16 7:00:00,CORRIENTES,21,0,1,Motocicleta,,CG 150 ESD TITAN,2009,Privado,,,,,,,
58477,2019-09-16 7:00:00,CORRIENTES,21,1,1,Motocicleta,,RD 150 H,2019,Privado,,,,,,,
58999,2019-09-27 0:20:00,CORRIENTES,21,0,1,Transporte de carga,,113 H,2015,Privado,Carga,,,,,,
58999,2019-09-27 0:20:00,CORRIENTES,21,1,1,Motocicleta,,BIZ 125 KS,2009,Privado,,,,,,,
59883,2019-10-03 8:30:00,CORRIENTES,21,0,1,Motocicleta,,ENERGY 110 BY CORVEN,2018,Privado,,,,,,,
59883,2019-10-03 8:30:00,CORRIENTES,21,1,1,Automóvil,,UNO,2017,Privado,,,,,,,
60660,2019-09-17 8:00:00,CORRIENTES,21,0,1,Motocicleta,,CR 125 RS,2010,Privado,,,,,,,
60697,2019-10-11 23:00:00,CORRIENTES,21,0,1,Automóvil,,GOL 1.6 012,2007,Privado,,,,,,,
60697,2019-10-11 23:00:00,CORRIENTES,21,1,1,Motocicleta,,SMASH,2018,Privado,,,,,,,
62290,2019-10-06 6:00:00,CORRIENTES,21,0,1,Motocicleta,,ZB 110 R,2010,Privado,,,,,,,
62854,2019-10-13 9:30:00,CORRIENTES,21,0,1,Automóvil,,VERSA SENSE AT PURE DRIVE,2017,,,,,,,,
62854,2019-10-13 9:30:00,CORRIENTES,21,1,1,Motocicleta,,G 110 TRIP,2018,Privado,,,,,,,
62880,2019-10-16 11:25:00,CORRIENTES,21,0,1,Automóvil,,COROLLA XEI PACK 1.8 6M/T,2014,,,,,,,,
62880,2019-10-16 11:25:00,CORRIENTES,21,1,1,Automóvil,,407 SPORT 1.6 HDI,2018,Privado,,,,,,,
62895,2019-10-21 15:50:00,CORRIENTES,21,0,1,Motocicleta,,SMASH T,2017,Privado,,,,,,,
62895,2019-10-21 15:50:00,CORRIENTES,21,1,1,Peatón,,,,,,,,,,,
62907,2019-10-26 6:30:00,CORRIENTES,21,0,1,Automóvil,,KA,2006,,,,,,,,
62907,2019-10-26 6:30:00,CORRIENTES,21,1,1,Automóvil,,VENTO 2.0,2008,Privado,,,,,,,
64186,2019-11-10 8:00:00,CORRIENTES,21,0,1,Automóvil,,FZ 16,2017,Privado,,,,,,,
64186,2019-11-10 8:00:00,CORRIENTES,21,1,1,Motocicleta,,SAVEIRO CL 1.6MI,2018,,,,,,,,
64859,2019-11-11 8:00:00,CORRIENTES,21,0,1,Automóvil,,PUNTO,2009,Privado,,,,,,,
64859,2019-11-11 8:00:00,CORRIENTES,21,1,1,Bicicleta,,XJ,2018,Privado,,,,,,,
64877,2019-11-16 19:00:00,CORRIENTES,21,0,1,Camioneta/Utilitario,,RANGER2 CS 4X2 XL SAFETY 2.2L D,2008,,,,,,,,
64877,2019-11-16 19:00:00,CORRIENTES,21,1,1,Motocicleta,,TXR 110,2005,Privado,,,,,,,
67478,2019-11-22 19:25:00,CORRIENTES,21,0,1,Motocicleta,,110 C.C.,2018,Privado,,,,,,,
67478,2019-11-22 19:25:00,CORRIENTES,21,1,1,Bicicleta,,MM 540 4X2 / MM 540 DP,2017,Privado,,,,,,,
67700,2019-12-05 8:15:00,CORRIENTES,21,0,1,Automóvil,,208 ACTIVE 1.5 N,2017,,,,,,,,
67700,2019-12-05 8:15:00,CORRIENTES,21,1,1,Camioneta/Utilitario,,DUSTER PH2 EXPRESSION 1.6,2008,Privado,,,,,,,
67703,2019-12-05 15:35:00,CORRIENTES,21,0,1,Automóvil,,308 CC 1.6 TURBO THP 152 CV,2017,Privado,,,,,,,
67703,2019-12-05 15:35:00,CORRIENTES,21,1,1,Motocicleta,,FX 110,2016,Privado,,,,,,,
67706,2019-12-09 6:30:00,CORRIENTES,21,0,1,Automóvil,,SIENA,2010,Privado,,,,,,,
67706,2019-12-09 6:30:00,CORRIENTES,21,1,1,Automóvil,,SANDERO AUTHENTIQUE PACK I 1.6,2010,Privado,,,,,,,
68834,2019-12-14 13:05:00,CORRIENTES,21,0,1,Automóvil,,TORO VOLCANO 2.0 16V 4X4,2016,Privado,,,,,,,
68834,2019-12-14 13:05:00,CORRIENTES,21,1,1,Motocicleta,,CG 150 TITAN,,,,,,,,,
68869,2019-12-30 14:30:00,CORRIENTES,21,0,1,Automóvil,,208,,Privado,,,,,,,
68869,2019-12-30 14:30:00,CORRIENTES,21,1,2,Motocicleta,,,,,,,,,,,
68869,2019-12-30 14:30:00,CORRIENTES,21,2,1,Motocicleta,,,,,,,,,,,
49214,2019-01-12 10:15:00,CORRIENTES,21,0,1,Motocicleta,,ZB 110 R,2013,Privado,,,,,,,
49214,2019-01-12 10:15:00,CORRIENTES,21,1,1,Camioneta/Utilitario,,RANGER XL 4X2 S/C 2.3L N,2013,Privado,,,,,,,
49222,2019-01-18 8:05:00,CORRIENTES,21,0,1,Automóvil,,ASTRA,2011,Privado,,,,,,,
49222,2019-01-18 8:05:00,CORRIENTES,21,1,1,Camioneta/Utilitario,,HILUX,2014,Privado,,,,,,,
49225,2019-01-19 17:40:00,CORRIENTES,21,0,1,Automóvil,,STREAM,2010,Privado,,,,,,,
49225,2019-01-19 17:40:00,CORRIENTES,21,1,1,Automóvil,,21 NEVADA,2011,Privado,,,,,,,
49228,2019-01-20 10:33:00,CORRIENTES,21,0,1,Automóvil,,CITY,2010,Privado,,,,,,,
49230,2019-01-21 15:00:00,CORRIENTES,21,0,2,Motocicleta,,SOL 70,2005,Privado,,,,,,,
49230,2019-01-21 15:00:00,CORRIENTES,21,1,1,Automóvil,,GOL 1.6 012,2004,Privado,,,,,,,
49230,2019-01-21 15:00:00,CORRIENTES,21,2,1,Automóvil,,ONIX JOY 5P 1.4 N LS MT +,2018,Publico,Pax,,,,,,
49251,2019-01-30 8:40:00,CORRIENTES,21,0,1,Automóvil,,UNO,2010,Privado,,,,,,,
49251,2019-01-30 8:40:00,CORRIENTES,21,1,1,Motocicleta,,ZB110D,2018,Privado,,,,,,,
49259,2019-02-02 2:00:00,CORRIENTES,21,0,1,Automóvil,,CLIO,2010,Privado,,,,,,,
49259,2019-02-02 2:00:00,CORRIENTES,21,1,1,Motocicleta,,3LDXTZ750,2019,Privado,,,,,,,
49260,2019-02-02 11:10:00,CORRIENTES,21,0,1,Automóvil,,12,2016,Privado,,,,,,,
49260,2019-02-02 11:10:00,CORRIENTES,21,1,1,Motocicleta,,Z8,2018,Privado,,,,,,,
49261,2019-02-02 19:02:00,CORRIENTES,21,0,1,Automóvil,,HILUX 4X4 D/C SRX 2.8 TDI 6 A/T,2015,Privado,,,,,,,
49261,2019-02-02 19:02:00,CORRIENTES,21,1,2,Bicicleta,,14,2015,Privado,,,,,,,
49263,2019-02-03 18:30:00,CORRIENTES,21,0,1,Motocicleta,,SURAN 1.6L 5D 618,2018,Privado,,,,,,,
49274,2019-02-07 9:20:00,CORRIENTES,21,0,1,Automóvil,,MERCEDES-AMG GLC 43 COUPE,2010,Publico,,,,,,,
49274,2019-02-07 9:20:00,CORRIENTES,21,1,1,Transporte de pasajeros,,PALIO EX FIRE 16V (3P),2014,Publico,,,,,,,
49274,2019-02-07 9:20:00,CORRIENTES,21,2,1,Automóvil,,AVEO,2012,Privado,,,,,,,
49278,2019-02-11 7:25:00,CORRIENTES,21,0,1,Automóvil,,LOGAN,2018,Publico,,,,,,,
49278,2019-02-11 7:25:00,CORRIENTES,21,1,1,Motocicleta,,WAVE 110,2018,Privado,,,,,,,
49280,2019-02-11 12:30:00,CORRIENTES,21,0,1,Automóvil,,GOL 1.6 012,2018,Privado,,,,,,,
49280,2019-02-11 12:30:00,CORRIENTES,21,1,1,Motocicleta,,125 CC,2018,Privado,Carga,,,,,,
49281,2019-02-12 7:00:00,CORRIENTES,21,0,1,Motocicleta,,125 CC,2013,Privado,,,,,,,
49284,2019-02-12 22:30:00,CORRIENTES,21,0,1,Automóvil,,SONIC 1.6 LTZ A/T,2015,Privado,,,,,,,
49284,2019-02-12 22:30:00,CORRIENTES,21,1,1,Motocicleta,,CITIPLUS 110 T,2018,Privado,,,,,,,
49290,2019-02-16 17:20:00,CORRIENTES,21,0,1,Automóvil,,MEGANE RXE TRI ABCP ABS T,2000,Privado,,,,,,,
49290,2019-02-16 17:20:00,CORRIENTES,21,1,1,Motocicleta,,125 CC,2009,Privado,,,,,,,
49292,2019-02-16 20:20:00,CORRIENTES,21,0,1,Automóvil,,GOL 1.6 012,2012,Privado,,,,,,,
49292,2019-02-16 20:20:00,CORRIENTES,21,1,1,Motocicleta,,SMASH,2012,Privado,,,,,,,
49302,2019-02-20 14:35:00,CORRIENTES,21,0,1,Automóvil,,GOL,2015,Privado,,,,,,,
49302,2019-02-20 14:35:00,CORRIENTES,21,1,2,Motocicleta,,ZB110D,2015,Privado,,,,,,,
49308,2019-02-22 17:20:00,CORRIENTES,21,0,3,Automóvil,,LOGAN 1.6 8V PACK,2007,Privado,,,,,,,
49308,2019-02-22 17:20:00,CORRIENTES,21,1,2,Camioneta/Utilitario,,HILUX 4X4 D/C SRX 2.8 TDI 6 A/T,2014,Privado,,,,,,,
49308,2019-02-22 17:20:00,CORRIENTES,21,2,3,Camioneta/Utilitario,,AMAROK 2.0L TDI 180 CV 4X4 561,2014,Privado,,,,,,,
49313,2019-02-22 23:30:00,CORRIENTES,21,0,1,Motocicleta,,REGIA 125,,,,,,,,,
49313,2019-02-22 23:30:00,CORRIENTES,21,1,1,Motocicleta,,DAX 70,,,,,,,,,
49314,2019-02-23 23:15:00,CORRIENTES,21,0,2,Automóvil,,RANGER2 DC 4X4 LTD MT 3.2L DSL,2017,Privado,,,,,,,
49314,2019-02-23 23:15:00,CORRIENTES,21,1,1,Motocicleta,,YBR 125,,,,,,,,,
49323,2019-02-28 4:46:00,CORRIENTES,21,0,1,Motocicleta,,RX 150,2018,Privado,,,,,,,
49324,2019-03-01 16:20:00,CORRIENTES,21,0,1,Automóvil,,408 ALLURE+ 2.0N,2011,Privado,,,,,,,
49324,2019-03-01 16:20:00,CORRIENTES,21,1,2,Motocicleta,,ZB 50,2011,Privado,,,,,,,
49332,2019-03-05 0:31:00,CORRIENTES,21,0,1,Automóvil,,207,2014,Privado,,,,,,,
49332,2019-03-05 0:31:00,CORRIENTES,21,1,1,Motocicleta,,ZSC125,2008,Privado,,,,,,,
49349,2019-03-13 9:30:00,CORRIENTES,21,0,2,Automóvil,,SANDERO,2013,,,,,,,,
49349,2019-03-13 9:30:00,CORRIENTES,21,1,1,Motocicleta,,PATAGONIA,2016,Privado,,,,,,,
49363,2019-03-19 8:10:00,CORRIENTES,21,0,1,Motocicleta,,ZB110D,2018,Privado,,,,,,,
49363,2019-03-19 8:10:00,CORRIENTES,21,1,1,Motocicleta,,HOT,,Privado,,,,,,,
49370,2019-03-21 7:45:00,CORRIENTES,21,0,1,Motocicleta,,110 C.C.,2011,Privado,,,,,,,
49370,2019-03-21 7:45:00,CORRIENTES,21,1,2,Automóvil,,208 FELINE 1.6 N PACK CUIR,2016,Privado,,,,,,,
49374,2019-03-22 7:00:00,CORRIENTES,21,0,1,Automóvil,,SURAN 1.6L 5D 618,2013,Privado,,,,,,,
49374,2019-03-22 7:00:00,CORRIENTES,21,1,1,Automóvil,,FOCUS,2009,Privado,,,,,,,
49378,2019-03-23 9:45:00,CORRIENTES,21,0,1,Automóvil,,208 GTI,2014,Privado,,,,,,,
49378,2019-03-23 9:45:00,CORRIENTES,21,1,1,Automóvil,,CORSA,2008,Privado,,,,,,,
49388,2019-03-25 13:20:00,CORRIENTES,21,0,1,Automóvil,,DUSTER PRIVILEGE 2.0 4X2,2016,Privado,Pax,,,,,,
49388,2019-03-25 13:20:00,CORRIENTES,21,1,1,Camioneta/Utilitario,,RANGER2 DC 4X4 LTD MT 3.2L DSL,2013,Privado,,,,,,,
49395,2019-03-24 13:00:00,CORRIENTES,21,0,1,Motocicleta,,CG 125 TITAN,2019,Privado,,,,,,,
49395,2019-03-24 13:00:00,CORRIENTES,21,1,1,Automóvil,,GOL,2014,Privado,,,,,,,
49400,2019-03-29 7:50:00,CORRIENTES,21,0,1,Automóvil,,SIENA,2012,Privado,,,,,,,
49400,2019-03-29 7:50:00,CORRIENTES,21,1,2,Motocicleta,,150 CC,2008,Privado,,,,,,,
49423,2019-04-07 12:40:00,CORRIENTES,21,0,1,Automóvil,,SIENA,2017,Privado,Pax,,,,,,
49425,2019-04-08 11:15:00,CORRIENTES,21,0,1,Motocicleta,,ZB 110 R,2005,Privado,Pax,,,,,,
49425,2019-04-08 11:15:00,CORRIENTES,21,1,1,Automóvil,,FOCUS,1996,Oficial,,,,,,,
49437,2019-04-12 14:25:00,CORRIENTES,21,0,1,Automóvil,,CORSA,2014,Privado,,,,,,,
49437,2019-04-12 14:25:00,CORRIENTES,21,1,1,Motocicleta,,CG 150 TITAN,2018,Privado,,,,,,,
49440,2019-04-12 13:30:00,CORRIENTES,21,0,2,Motocicleta,,ZB110D,,Privado,,,,,,,
49444,2019-04-05 8:00:00,CORRIENTES,21,0,1,Automóvil,,FLUENCE PH2 2.0 GT,2011,Privado,,,,,,,
49444,2019-04-05 8:00:00,CORRIENTES,21,1,1,Motocicleta,,FZ 16,2012,Privado,,,,,,,
49446,2019-04-08 0:10:00,CORRIENTES,21,0,1,Automóvil,,FIESTA,2017,Privado,,,,,,,
49446,2019-04-08 0:10:00,CORRIENTES,21,1,1,Automóvil,,UNO,2008,Privado,,,,,,,
49474,2019-04-23 11:45:00,CORRIENTES,21,0,1,Automóvil,,KA,2009,Privado,Pax,,,,,,
49474,2019-04-23 11:45:00,CORRIENTES,21,1,1,Motocicleta,,110 CC,2010,Privado,,,,,,,
49475,2019-04-23 15:50:00,CORRIENTES,21,0,1,Motocicleta,,YBR 125,2011,Privado,,,,,,,
49475,2019-04-23 15:50:00,CORRIENTES,21,1,1,Automóvil,,PALIO,2012,Privado,,,,,,,
49480,2019-04-25 22:30:00,CORRIENTES,21,0,1,Motocicleta,,YBR 125,2019,Privado,,,,,,,
49512,2019-05-11 8:15:00,CORRIENTES,21,0,1,Automóvil,,PUNTO,2016,Privado,,,,,,,
49512,2019-05-11 8:15:00,CORRIENTES,21,1,1,Automóvil,,504 SL,2009,Privado,,,,,,,
49529,2019-05-17 19:00:00,CORRIENTES,21,0,1,Automóvil,,ETIOS XLS 1.5 4A/T,2017,Privado,,,,,,,
49529,2019-05-17 19:00:00,CORRIENTES,21,1,1,Motocicleta,,CITTA 150,2018,Privado,,,,,,,
49533,2019-05-21 7:20:00,CORRIENTES,21,0,1,Motocicleta,,ZR 150,2018,Privado,,,,,,,
49533,2019-05-21 7:20:00,CORRIENTES,21,1,1,Automóvil,,KA,2010,Privado,,,,,,,
49540,2019-05-28 19:15:00,CORRIENTES,21,0,1,Motocicleta,,ZB 110 R,2012,Privado,,,,,,,
49540,2019-05-28 19:15:00,CORRIENTES,21,1,1,Automóvil,,HILUX,2012,Privado,,,,,,,
49540,2019-05-28 19:15:00,CORRIENTES,21,2,1,Automóvil,,HILUX,2012,Privado,,,,,,,
49543,2019-05-28 20:45:00,CORRIENTES,21,0,1,Automóvil,,SANDERO,2018,Privado,,,,,,,
49543,2019-05-28 20:45:00,CORRIENTES,21,1,1,Motocicleta,,110CC,2010,Privado,,,,,,,
49546,2019-05-30 15:50:00,CORRIENTES,21,0,1,Motocicleta,,G 110 TRIP,2010,Privado,,,,,,,
49546,2019-05-30 15:50:00,CORRIENTES,21,1,1,Camioneta/Utilitario,,TRAILBLAZER 2.8 CTDI 4X4 LT A/T,2010,Privado,,,,,,,
49547,2019-05-31 1:40:00,CORRIENTES,21,0,1,Automóvil,,PALIO EX FIRE 16V (3P),2018,Privado,,,,,,,
49548,2019-05-31 20:30:00,CORRIENTES,21,0,1,Motocicleta,,CG 150 TITAN,2018,Privado,,,,,,,
49548,2019-05-31 20:30:00,CORRIENTES,21,1,1,Automóvil,,GOL,1995,Privado,Pax,,,,,,
49548,2019-05-31 20:30:00,CORRIENTES,21,2,1,Motocicleta,,YBR 150,2009,Privado,,,,,,,
49556,2019-05-30 15:00:00,CORRIENTES,21,0,2,Automóvil,,CELTA,2015,Privado,,,,,,,
49559,2019-06-04 11:00:00,CORRIENTES,21,0,1,Camioneta/Utilitario,,RANGER DC 4X4 XL PLUS 3.0L D,2016,Privado,Pax,,,,,,
49559,2019-06-04 11:00:00,CORRIENTES,21,1,1,Camioneta/Utilitario,,HILUX,2012,Privado,,,,,,,
49577,2019-06-10 14:30:00,CORRIENTES,21,0,1,Motocicleta,,G 100 TRIP,2011,Privado,,,,,,,
49577,2019-06-10 14:30:00,CORRIENTES,21,1,1,Automóvil,,LOGAN PH2 PACK 1.5 DCI,2017,Privado,,,,,,,
49592,2019-06-16 17:50:00,CORRIENTES,21,0,1,Automóvil,,C3 AIRCROSS 90 LIVE,2017,Privado,,,,,,,
49594,2019-06-14 19:50:00,CORRIENTES,21,0,2,Motocicleta,,BROSS,2004,Privado,,,,,,,
49594,2019-06-14 19:50:00,CORRIENTES,21,1,1,Motocicleta,,CG 125,2005,Privado,,,,,,,
49596,2019-06-20 3:00:00,CORRIENTES,21,0,1,Automóvil,,SPRINTER 310 D / C3550,2018,Privado,,,,,,,
49596,2019-06-20 3:00:00,CORRIENTES,21,1,1,Automóvil,,AGILE LTZ 1.4N C/GOOGLE,2019,Publico,Pax,,,,,,
49598,2019-06-20 9:10:00,CORRIENTES,21,0,1,Motocicleta,,XR 100 RT,2012,Privado,,,,,,,
49598,2019-06-20 9:10:00,CORRIENTES,21,1,1,Tracción a sangre,,,,,,,,,,,
49607,2019-06-28 7:45:00,CORRIENTES,21,0,2,Automóvil,,PALIO,2010,Privado,,,,,,,
49607,2019-06-28 7:45:00,CORRIENTES,21,1,1,Camioneta/Utilitario,,HILUX 4X4 D/C SRX 2.8 TDI 6 A/T,2018,Privado,,,,,,,
49611,2019-07-01 1:30:00,CORRIENTES,21,0,1,Automóvil,,BORA,2011,Privado,,,,,,,
49611,2019-07-01 1:30:00,CORRIENTES,21,1,1,Motocicleta,,PLUS,2010,Privado,,,,,,,
49613,2019-07-01 9:15:00,CORRIENTES,21,0,1,Camioneta/Utilitario,,RANGER,2016,Oficial,,,,,,,
49613,2019-07-01 9:15:00,CORRIENTES,21,1,1,Camioneta/Utilitario,,SAVEIRO,2004,Privado,,,,,,,
49615,2019-07-01 23:40:00,CORRIENTES,21,0,1,Automóvil,,C4 PICASSO 2.0 HDI,2010,Privado,,,,,,,
49615,2019-07-01 23:40:00,CORRIENTES,21,1,1,Motocicleta,,C 105 BIZ,2017,Privado,,,,,,,
52269,2019-07-03 9:20:00,CORRIENTES,21,0,1,Automóvil,,CLASSIC,2007,Privado,,,,,,,
52269,2019-07-03 9:20:00,CORRIENTES,21,1,1,Automóvil,,GOL,2013,Privado,,,,,,,
53642,2019-07-13 5:00:00,CORRIENTES,21,0,1,Automóvil,,POLO,2000,Privado,,,,,,,
53642,2019-07-13 5:00:00,CORRIENTES,21,1,1,Automóvil,,RANGER,2016,Privado,,,,,,,
53662,2019-07-14 0:30:00,CORRIENTES,21,0,1,Automóvil,,TORO FREEDOM 2.0 16V 4X2,2016,Privado,,,,,,,
53662,2019-07-14 0:30:00,CORRIENTES,21,1,1,Automóvil,,CIVIC,2008,Privado,,,,,,,
53664,2019-07-13 18:30:00,CORRIENTES,21,0,1,Motocicleta,,XR,2011,Privado,,,,,,,
53664,2019-07-13 18:30:00,CORRIENTES,21,1,1,Motocicleta,,YBR125E,2019,Privado,,,,,,,
53766,2019-07-23 11:10:00,CORRIENTES,21,0,1,Automóvil,,ETIOS XLS 1.5 4A/T,2019,Privado,,,,,,,
53766,2019-07-23 11:10:00,CORRIENTES,21,1,1,Transporte de carga,,FH 400 6X4 R,2008,Privado,,,,,,,
53796,2019-07-24 8:50:00,CORRIENTES,21,0,1,Automóvil,,FIESTA,2015,Privado,,,,,,,
53796,2019-07-24 8:50:00,CORRIENTES,21,1,1,Automóvil,,TIIDA 1.5 A/T,2017,Privado,,,,,,,
53852,2019-07-25 20:15:00,CORRIENTES,21,0,1,Motocicleta,,ZB 110 R,2013,Privado,,,,,,,
53852,2019-07-25 20:15:00,CORRIENTES,21,1,1,Camioneta/Utilitario,,KANGOO RL GNC PLC IZQ,2012,Privado,Carga,,,,,,
53854,2019-07-26 19:00:00,CORRIENTES,21,0,1,Automóvil,,COROLLA XEI PACK 1.8 6M/T,2015,Privado,,,,,,,
53854,2019-07-26 19:00:00,CORRIENTES,21,1,1,Transporte de carga,,R143 ML 4X2,2015,Privado,,,,,,,
54456,2019-08-08 8:50:00,CORRIENTES,21,0,1,Automóvil,,CIVIC,2010,Privado,,,,,,,
54456,2019-08-08 8:50:00,CORRIENTES,21,1,1,Motocicleta,,CG 150 TITAN,2011,Privado,,,,,,,
54492,2019-08-11 10:30:00,CORRIENTES,21,0,1,Automóvil,,DAILY 50.13 FURGON VIDRIADO 3950,2017,Privado,,,,,,,
54492,2019-08-11 10:30:00,CORRIENTES,21,1,1,Motocicleta,,110CC,2004,Privado,,,,,,,
54586,2019-08-13 9:35:00,CORRIENTES,21,0,1,Motocicleta,,FX 90,2008,Privado,,,,,,,
54586,2019-08-13 9:35:00,CORRIENTES,21,1,1,Automóvil,,GOL,2008,Privado,,,,,,,
54617,2019-08-13 16:35:00,CORRIENTES,21,0,1,Automóvil,,VOYAGE,2013,Privado,,,,,,,
54617,2019-08-13 16:35:00,CORRIENTES,21,1,1,Automóvil,,LINEA 1.9 16V,2015,Privado,,,,,,,
54617,2019-08-13 16:35:00,CORRIENTES,21,2,1,Camioneta/Utilitario,,AMAROK 2.0L TDI 180 CV 4X4 561,2018,Privado,,,,,,,
54617,2019-08-13 16:35:00,CORRIENTES,21,3,1,Automóvil,,ETIOS XLS 1.5 4A/T,2016,Privado,,,,,,,
54617,2019-08-13 16:35:00,CORRIENTES,21,4,1,Camioneta/Utilitario,,ECOSPORT,2013,Privado,,,,,,,
54644,2019-08-14 17:50:00,CORRIENTES,21,0,1,Motocicleta,,SMASH,2017,Privado,,,,,,,
54644,2019-08-14 17:50:00,CORRIENTES,21,1,2,Motocicleta,,GB 500 LL,,Privado,,,,,,,
54748,2019-08-21 17:40:00,CORRIENTES,21,0,1,Automóvil,,SANDERO AUTHENTIQUE PACK I 1.6,2015,Privado,,,,,,,
54748,2019-08-21 17:40:00,CORRIENTES,21,1,1,Motocicleta,,ENERGY 125,2018,Privado,,,,,,,
54956,2019-08-15 12:05:00,CORRIENTES,21,0,1,Automóvil,,ONIX JOY 5P 1.4 N LS MT,2018,Privado,,,,,,,
54956,2019-08-15 12:05:00,CORRIENTES,21,1,1,Peatón,,,,,,,,,,,
55234,2019-08-21 17:50:00,CORRIENTES,21,0,1,Camioneta/Utilitario,,HILUX,2016,Privado,,,,,,,
55234,2019-08-21 17:50:00,CORRIENTES,21,1,1,Camioneta/Utilitario,,HILUX,2007,Privado,,,,,,,
55290,2019-08-23 12:05:00,CORRIENTES,21,0,1,Motocicleta,,MIDNIGHT 750,2010,Privado,,,,,,,
55290,2019-08-23 12:05:00,CORRIENTES,21,1,1,Automóvil,,GACEL,1986,Privado,,,,,,,
56136,2019-08-28 16:05:00,CORRIENTES,21,0,1,Automóvil,,CLIO,2013,Privado,,,,,,,
